account,date,total_pnl,total_volume,total_fee,trade_count,buy_count,sell_count,avg_exec_price,coins_traded,net_pnl,buy_ratio
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,1727.154021,145023.33,20.246741,69,52,17,0.03860136231884058,3,1706.9072800000001,0.7536
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,2720.828056,282910.54,41.777771,188,61,127,0.056508882978723404,2,2679.050285,0.3245
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,1437.17482,265560.55,34.126202,121,41,80,0.05311526446280992,3,1403.048618,0.3388
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,1001.2053860000001,295546.9,31.916074000000002,125,26,99,0.05213736,2,969.2893120000001,0.208
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,3622.6256409999996,189206.48,24.886989,79,17,62,0.10832183544303797,2,3597.7386519999995,0.2152
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,5303.037252,342731.13,56.733821999999996,86,81,5,2.117042476744186,4,5246.30343,0.9419
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,948.6016900000001,47082.770000000004,5.349213,12,11,1,0.28454583333333333,1,943.2524770000001,0.9167
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,-370.250064,102889.35,9.877271,101,33,68,2.5486962574257426,2,-380.127335,0.3267
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,-5843.04,85842.95999999999,19.243244,2,1,1,1.6572,1,-5862.283244,0.5
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,556.480533,28328.35,3.15862,18,17,1,0.006503111111111111,1,553.321913,0.9444
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,23670.188163,544456.68,112.67065099999999,170,86,84,0.3575143176470588,2,23557.517512,0.5059
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,788.209533,49275.18,10.738006,24,3,21,0.004295958333333333,1,777.4715269999999,0.125
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,216.69714,79978.34,17.30131,20,1,19,11.653400000000001,1,199.39583,0.05
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,500.116094,44620.25,9.577927,33,30,3,0.014594939393939394,1,490.538167,0.9091
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,941.32505,31065.52,3.785233,15,1,14,0.2665706666666667,1,937.5398170000001,0.0667
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,5845.632627,196439.4,33.132635,152,96,56,0.11275211184210528,3,5812.499992,0.6316
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,82.269533,8544.52,1.835731,14,10,4,0.5817264285714286,1,80.433802,0.7143
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,106.886191,50142.5,5.976523,43,1,42,0.7272697674418604,1,100.909668,0.0233
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,646.76766,30907.17,3.462904,32,1,31,0.18936375,1,643.304756,0.0312
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,4462.921835,61012.3,12.594714,63,57,6,0.06269146031746031,2,4450.327121,0.9048
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,80.95313,4664.160000000001,0.990803,26,23,3,0.24799692307692306,2,79.962327,0.8846
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,520.971268,75813.27,15.198034,29,15,14,0.6113879310344829,2,505.773234,0.5172
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,96.945218,109409.06,10.503193,79,28,51,0.34422253164556965,2,86.442025,0.3544
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,133.123947,42161.72,9.122804,83,2,81,0.04140765060240964,1,124.00114299999998,0.0241
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,1239.24045,49526.1,4.754582,52,1,51,4.724988461538461,1,1234.485868,0.0192
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,90.98474,32179.99,3.0892720000000002,11,9,2,0.012356727272727274,1,87.89546800000001,0.8182
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,3370.85855,154160.34,21.978677,39,3,36,2.5733333333333333,1,3348.879873,0.0769
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,948.85929,48011.8,9.123714,43,1,42,1.7809418604651164,1,939.735576,0.0233
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,1593.7933500000001,58405.28,12.424271,15,6,9,4.70036,1,1581.369079,0.4
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,1442.90516,61443.590000000004,10.549133,44,2,42,0.3385040909090909,1,1432.356027,0.0455
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,1828.36966,124998.53,22.8387,40,27,13,3.12662425,3,1805.53096,0.675
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,1208.695445,58792.0,5.697593,36,35,1,0.3066875,1,1202.997852,0.9722
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,1674.357543,93770.65999999999,17.342231,35,27,8,0.3206002857142857,2,1657.015312,0.7714
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,471.89234,24291.37,5.190304,6,5,1,4.095633333333333,1,466.70203599999996,0.8333
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,1403.177311,63371.38,6.656563,55,28,27,0.30396974545454547,2,1396.520748,0.5091
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,-111.77234,60112.75,12.976578,52,50,2,0.2524721153846154,1,-124.748918,0.9615
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,2933.203058,117072.94,21.086311000000002,327,325,2,0.05218483180428135,2,2912.116747,0.9939
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,6439.07977,368639.17,56.965183,154,97,57,3.9387915064935064,5,6382.114587,0.6299
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,1250.2581989999999,72627.81,9.656694,29,17,12,0.13883672413793105,2,1240.6015049999999,0.5862
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,1113.013801,76976.78,15.513931,99,16,83,0.34063075757575756,2,1097.49987,0.1616
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,3291.144446,158243.33,17.518361,113,110,3,0.2295662831858407,3,3273.626085,0.9735
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,471.712989,120476.39,12.53856,83,2,81,0.07204091566265061,1,459.174429,0.0241
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,728.966777,34724.43,4.663589,33,6,27,0.2678960606060606,2,724.303188,0.1818
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,14.21524,6754.21,1.521474,4,1,3,0.3380625,1,12.693766,0.25
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,0.0,43278.42,0.15618992000000004,4,4,0,27.67575,1,-0.15618992000000004,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,838.9844760000001,48828.85,3.25899193,12,5,7,27.790333333333333,1,835.7254840700001,0.4167
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,0.0,8056.83,0.03131298,1,1,0,25.73,1,-0.03131298,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,0.0,22667.48,0.09393894,3,3,0,24.13,1,-0.09393894,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,1008.518954,60827.07,3.6017669,9,4,5,25.644444444444446,1,1004.9171871,0.4444
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,937.789615,51369.17,2.84845973,26,9,17,23.467769230769232,1,934.9411552700001,0.3462
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,1093.05677,12797.13,1.279708,7,0,7,25.625714285714285,1,1091.777062,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,1260.832586,12912.0,1.2912,1,0,1,25.824,1,1259.541386,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,0.0,5768.6,0.02418696,1,1,0,23.85,1,-0.02418696,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,0.0,23615.29,0.10884278,11,11,0,21.16090909090909,1,-0.10884278,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,0.0,9563.74,0.04837496,1,1,0,19.77,1,-0.04837496,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,1621.278931,30182.67,3.018264,4,0,4,22.691,1,1618.260667,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,1261.448002,11647.74,1.164773,1,0,1,24.08,1,1260.2832290000001,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,0.0,99.88,0.00168698,1,1,0,20.721,1,-0.00168698,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,-869.145978,16898.940000000002,1.689893,2,0,2,16.76,1,-870.835871,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,0.0,16897.370000000003,0.12173888,3,3,0,13.88,1,-0.12173888,1.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,1130.350383,18027.760000000002,1.802775,6,0,6,14.81,1,1128.5476079999999,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,246.8944,56053.090000000004,5.6053,26,10,16,11.255461538461539,1,241.2891,0.3846
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,2975.927732,2791902.19,408.355916,799,361,438,2351.731123654568,5,2567.571816,0.4518
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,-372.76464,644130.0,82.69018200000001,105,38,67,831.3560628571429,4,-455.454822,0.3619
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,2550.108815,655093.27,85.463826,279,62,217,981.5854870967743,3,2464.644989,0.2222
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,303.170149,435988.27,58.013753,120,76,44,716.9208474166667,4,245.15639599999997,0.6333
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,355.09,427208.05,64.879745,94,80,14,63351.66670212766,3,290.21025499999996,0.8511
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,425.687612,251215.42,44.009555,34,16,18,257.5395023529412,3,381.678057,0.4706
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,119.0,182701.01,9.135048000000001,5,4,1,91314.8,1,109.864952,0.8
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,0.0,29998.86,0.11005894999999999,14,14,0,27.62142857142857,1,-0.11005894999999999,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,0.0,4999.94,0.01953097,1,1,0,25.6,1,-0.01953097,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,453.853206,24999.01,2.499887,29,0,29,8.172027586206896,2,451.353319,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,343.092145,4999.89,0.499989,1,0,1,29.0,1,342.592156,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,768.814445,7673.17,0.767315,4,3,1,10.012,2,768.0471299999999,0.75
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,1211.511836,5681.31,0.568128,6,6,0,3.2586666666666666,1,1210.943708,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,306.563532,1028.46,0.10284599999999999,3,3,0,3.06,1,306.460686,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,739.18423,3012.4900000000002,1.054367,3,3,0,3.1898,1,738.129863,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,-179.521683,11242.93,1.9912670000000001,6,0,6,25.80033333333333,1,-181.51295,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,-18956.391598000002,130058.37,42.396872,29,26,3,5.962555172413793,2,-18998.788470000003,0.8966
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,0.0,25001.07,3.840246,26,0,26,2.190619230769231,2,-3.840246,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,0.0,14999.84,1.439962,22,0,22,2.081781818181818,2,-1.439962,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,0.0,9999.78,0.959961,17,0,17,1.8540705882352941,1,-0.959961,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,0.0,6999.64,0.67196,7,0,7,2.112342857142857,2,-0.67196,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,0.0,17999.63,1.7279309999999999,37,0,37,2.0009621621621623,2,-1.7279309999999999,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,0.0,30032.41,2.883069,48,0,48,2.097529166666667,2,-2.883069,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,0.0,13921.36,1.336437,18,0,18,1.884311111111111,1,-1.336437,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,0.0,40000.12,5.040154,30,0,30,1.6586866666666666,1,-5.040154,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,13770.715332,42245.02,4.055456,119,96,23,1.2521243697478992,2,13766.659876,0.8067
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,0.0,30451.71,2.923326,45,0,45,1.5377422222222223,2,-2.923326,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,0.0,14999.82,1.439955,25,0,25,1.6494479999999998,1,-1.439955,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,0.0,7999.759999999999,0.767964,17,0,17,1.581270588235294,1,-0.767964,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,0.0,5999.86,0.575978,9,0,9,1.4991555555555556,1,-0.575978,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,0.0,4999.92,0.479987,5,0,5,1.48208,1,-0.479987,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,0.0,12000.32,1.424024,87,0,87,1.610828735632184,2,-1.424024,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,24.634532000000036,59404.15,5.702735,85,65,20,1.662870588235294,2,18.931797000000035,0.7647
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,0.0,9999.93,0.959979,13,0,13,1.4781384615384614,1,-0.959979,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,0.0,24999.670000000002,2.399949,23,0,23,1.396904347826087,1,-2.399949,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,-3556.3882559999997,43595.9,8.648265,46,16,30,1.6759130434782608,2,-3565.0365209999995,0.3478
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,8781.96,847863.59,103.773876,311,124,187,20.21744694533762,2,8678.186124,0.3987
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,35346.87108,432960.07,108.947388,179,50,129,17.36827094972067,2,35237.923692,0.2793
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,0.0,9999.890000000001,0.959985,3,0,3,1.34,1,-0.959985,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,0.0,15019.05,2.646425,6,0,6,1.2651666666666668,1,-2.646425,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,0.0,24999.7,2.3999610000000002,13,0,13,1.2468000000000001,1,-2.3999610000000002,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,0.0,14999.82,1.439975,17,0,17,1.2441176470588236,1,-1.439975,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,0.0,34999.78,3.359948,31,0,31,1.2395870967741935,1,-3.359948,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,0.0,24999.690000000002,2.399939,38,0,38,1.2632,1,-2.399939,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,0.0,4999.92,0.479988,4,0,4,1.29,1,-0.479988,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,8698.883848,24999.87,2.39996,39,39,0,0.9925897435897435,1,8696.483887999999,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-26,2225.835732,4999.92,0.479992,1,1,0,0.92,1,2225.35574,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-28,3309.75,5000.0,0.479998,7,7,0,0.8,1,3309.270002,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,0.0,4999.95,0.47999499999999995,2,0,2,0.86,1,-0.47999499999999995,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,0.0,4999.95,0.479993,8,0,8,0.9,1,-0.479993,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,6939.47356,14999.91,1.43998,16,13,3,0.77125,1,6938.03358,0.8125
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-07,0.0,149999.77,14.399968000000001,12,12,0,138.68333333333334,1,-14.399968000000001,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-08,0.0,99997.82,9.599786,38,38,0,137.89473684210526,1,-9.599786,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-09,3677.4965580000003,4999.95,0.479992,5,5,0,0.75,1,3677.0165660000002,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-10,4297.3227640000005,54999.92,5.279983,14,14,0,83.5,2,4292.042781,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-11,0.0,4999.9400000000005,0.479989,8,0,8,0.75,1,-0.479989,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,-2493.849701,54999.26,5.279924,11,0,11,12.454545454545455,2,-2499.129625,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,0.0,69999.58,6.7199349999999995,37,26,11,9.376486486486487,2,-6.7199349999999995,0.7027
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-14,584.05178,9999.89,0.959989,1,0,1,13.8,1,583.0917910000001,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-15,763.755281,39998.04,3.839806,18,0,18,77.76111111111112,3,759.915475,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-16,8368.226125000001,19998.62,1.919864,7,6,1,20.00142857142857,2,8366.306261000002,0.8571
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,0.0,109999.59,10.559898,72,0,72,0.7335138888888889,1,-10.559898,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,0.0,75204.56,7.2195979999999995,59,0,59,0.7138983050847457,1,-7.2195979999999995,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,3036.68886,164794.05,15.820136,109,0,109,1.8617706422018347,2,3020.8687240000004,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-20,652.062115,91079.65000000001,8.743675,12,0,12,26.471166666666665,3,643.3184399999999,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-22,3082.76165,9999.93,0.95998,19,19,0,0.7073684210526315,1,3081.80167,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-23,3464.777168,9999.92,0.959991,2,2,0,0.685,1,3463.817177,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-24,2838.532396,94995.22,11.51959,47,9,38,111.61914893617022,2,2827.012806,0.1915
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-25,2164.09548,39997.490000000005,3.8397550000000003,6,0,6,144.06666666666666,1,2160.255725,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-26,619.572648,9998.76,0.95988,1,0,1,145.5,1,618.612768,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-27,26714.79759,68601.29,16.429335,64,62,2,0.661738125,1,26698.368254999998,0.9688
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-28,13956.614828,32999.21,5.087743,29,29,0,0.6474406896551724,1,13951.527085,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,19573.830158,99999.07,9.599846,86,86,0,40306.96579069768,2,19564.230312,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-30,9683.820194,70041.15,9.133842,31,29,2,46.398935483870964,3,9674.686352,0.9355
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,5544.028638,39999.89,3.839982,8,8,0,20391.94325,2,5540.188655999999,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-01,4004.50286,123441.06,34.276202000000005,13,0,13,19655.539615384616,3,3970.226658,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,8045.056928,14999.990000000002,1.4399929999999999,7,7,0,0.5874285714285714,1,8043.616935,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,0.0,478472.76,59.968334999999996,85,58,27,54179.48054117647,3,-59.968334999999996,0.6824
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,4805.345609999999,63381.48,8.48551,68,12,56,1.4194264705882353,2,4796.860099999999,0.1765
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-06,17621.701092,189998.6,18.239855,14,14,0,34692.17557142857,2,17603.461237,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-07,0.0,139954.52,27.824674,51,0,51,3.255533333333333,2,-27.824674,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-08,0.0,149999.02000000002,14.399897000000001,8,8,0,78068.5,1,-14.399897000000001,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-09,-4058.8889249999997,441098.03,42.461957,54,5,49,23056.435444444443,3,-4101.350882,0.0926
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-10,4596.960442,280478.95,34.245745,89,0,89,40720.79821550562,3,4562.714696999999,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-11,-9584.869233000001,677582.5,81.852119,238,0,238,11399.281136134454,4,-9666.721352,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-12,0.0,59999.380000000005,5.759919,22,0,22,1.966818181818182,2,-5.759919,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-13,0.0,39998.6,3.839859,18,0,18,8.6,1,-3.839859,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-15,3204.26268,209997.71,20.159716,77,77,0,7.909480519480519,1,3184.1029639999997,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-16,912.29492,149999.52,14.399920999999999,39,1,38,0.6104615384615385,2,897.8949990000001,0.0256
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-17,0.0,189999.95,18.239902,96,0,96,0.41440625000000003,1,-18.239902,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-18,0.0,162886.99,15.637112,46,0,46,7.745652173913044,1,-15.637112,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-19,0.0,337108.33999999997,32.362351,96,0,96,8.139270833333333,1,-32.362351,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-21,0.0,47745.34,4.583545,18,0,18,8.405555555555557,1,-4.583545,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-22,0.0,172251.86,16.536157,49,0,49,6.302040816326531,2,-16.536157,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-23,-358963.139984,2496855.07,611.41193,1242,1171,71,2.9737822705314008,2,-359574.551914,0.9428
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-24,398.646746,76524.95,7.346353,58,54,4,3.4551827586206896,2,391.300393,0.931
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-25,-1335.115406,59516.6,10.397576,39,15,24,0.5023817948717949,1,-1345.512982,0.3846
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-26,-3925.864943,34357.46,11.544089,16,16,0,0.550631875,1,-3937.409032,1.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-27,-99.444041,9221.43,0.885246,12,12,0,0.49435,1,-100.329287,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-11-29,0.0,2004.8999999999999,0.17494357000000002,3,3,0,4.0123999999999995,1,-0.17494357000000002,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-01,0.0,2998.76,1.049569,3,3,0,0.03112633333333333,1,-1.049569,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-02,0.0,2043.92,0.43464074,6,6,0,5.843616666666667,2,-0.43464074,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-04,33.26141600000001,6696.09,1.54664128,10,5,5,6.612028100000001,3,31.714774720000012,0.5
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-05,0.0,588.53,0.01519692,2,2,0,13.5545,1,-0.01519692,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-06,0.0,292.11,0.00232193,1,1,0,12.58,1,-0.00232193,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-07,0.0,3063.8900000000003,0.02168289,3,3,0,14.186666666666667,1,-0.02168289,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,-21.54374,4923.79,1.01392597,5,3,2,5.19412,2,-22.55766597,0.6
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-09,0.0,1763.8,0.02488189,4,4,0,13.086,1,-0.02488189,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-10,0.0,587.97,0.00478794,1,1,0,12.28,1,-0.00478794,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,0.0,386.65,0.00793096,3,3,0,17.06266666666667,1,-0.00793096,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,0.0,3698.13,0.031883879999999996,5,5,0,23.4088,1,-0.031883879999999996,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,0.0,1399.11,0.00611499,1,1,0,22.88,1,-0.00611499,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,0.0,2815.79,0.00936097,1,1,0,30.08,1,-0.00936097,1.0
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,0.0,17133.940000000002,0.06298988,6,6,0,27.703333333333333,1,-0.06298988,1.0
